id,userid,appid,name,model,platform,version,pushid,uuid
54,1338,com.moodle.moodlemobile,Apple,"iPhone14,3",iOS-fcm,15.6.1,fMzxlzFJ9UEWry-T6fv1v2:APA91bEuc73rP7_cCt_a3Vc0w2Z6wi2LbRVH7Q_eYnQZMsTa-U60dTfcF-V_FTh2tc3c33DST7gfj6b1dtWU8B4dKl_1QueCkwQNZWtFrOKMRH78tLVpKJ35Ls2VnYK4vNjgbk-81JSt,4B2865E9-EF8F-4D8A-AF2F-2A16414B55D2
55,6241,com.moodle.moodlemobile,Apple,"iPad13,4",iOS-fcm,15.6,c4_zwMedrUJgpgLpOgg7U2:APA91bFS6OOx46wyKIZNi49m3apiJK5Anbaq27aQgdqT9oCSDIv6bErDuDzM0LAvXFpJEBbwOBcqnFJuaNQCwB2WlcPFyB68Eud84DCi4lB4mgMK2GL9an3qQDOqZkfsRJMfYnuKl7SF,631419D3-1999-4CF8-8046-F8962B32A172
57,5862,com.moodle.moodlemobile,HUAWEI,VOG-L29,Android-fcm,10,en9s-Nmla-c:APA91bH4dqqBdrfbIUwE7rSNv1G8YfftHqw32QyCyxWvRbsOUjYy4-ZuSC5sHlqQUxdNVMGGe7FbHSS8jIcQSG9yMfP8vU2-UVqaxE8wMHnurZYkLyk1gFsUFRFzd7vQeuw3322N1S0q,a9891658f8629c66
58,2715,com.moodle.moodlemobile,HUAWEI,STK-L22,Android-fcm,10,cnftwcQdgB0:APA91bHUoz5SVOMZhu9d-n2JVh5Jxkp-eTknDMcIEBXKQgdPxnP1Q-sxEXfqhR_phClpWb4TEFjW89gdJVaCp2soYOaXUnc1nYz7IxdaN7z5SAa9iH9S-jNMgMAddyg7KGsj5SYhdaMS,6a0b891d7e616987
59,5571,com.moodle.moodlemobile,Apple,"iPhone11,8",iOS-fcm,15.6,eM8pR4KcAEjDl1IWlp9xFa:APA91bFTaozreoNi8jZsR9qAjnrlzymgJCln40JZWknUjgzkX-_KJZ-jScTceuc1b3rTVcmusOwxQoTaxIrRBH93zt9Qgy35G-JEn2-Kl35Pepar0A6zBBSPPNHn2A80yBgRr46i1THg,27A19DB2-5506-41A1-901B-B121F7ABBD50
60,5588,com.moodle.moodlemobile,Apple,"iPhone11,6",iOS-fcm,15.6.1,f503RvmW6UOFpuHhosvz2v:APA91bHlukuPhidSDsMlfLrZR4lanfaJq3ltfMcwWW9Ez1faFAvMz3ejnR_QqTPVOdjIUypSfXH6YijxhUk4mRCbAbZHkkoHiMbmPrnI9-Qsq3ZkVBcMN8ZhGY5dSsOWOErjBe1Oi7-o,1239DF81-CECC-49B2-9DCA-D9B473074485
61,6302,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,15.6.1,fOg7B_yw5kNimwYxEOUEYG:APA91bFs3rYJtUNZJOcTGLZwu7sqFNc1al3nx1vX2qsRdrEONA6p3CYo3CR-MZsIrANDDhsn_Wc5hVxqgippbSZq9sh5OwvOKwHaWf4FnkfSqRld3ZlavlTZN-jznM3KCMSflPlMEo4Y,BD1B4988-0B46-44A4-8CC1-0702CCA1C2AC
62,5866,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,15.5,dd7OuKQvNUDChotC6qBGOR:APA91bFiMcHBL4d80q4ZNSnaYtR6vEqX6xqmlKHm3U7HDBY3BocMAR8pemFwxoV2NSw9VA1VCVkqfV-bV72zraDZ_b8UJGkmgwi-pFxkg5tdbUROUY9XWHyYUPNB4HuUOE-Sn_Ivo8J8,19B967A2-591E-4192-AA39-167864F503DC
63,6031,com.moodle.moodlemobile,Apple,"iPhone8,1",iOS-fcm,15.5,ebfnoGSggE7YoPyKYVxt37:APA91bFP1_qQpiX_FAM-aHaszRCfzMkf4UgO_7by8SVFZydRdHE_N1U0n21D1LI0OWl5zFCmDiCyMc9yr9u4FkwwSXTzcBNllGXnUr0HqPFvI0jBSdXNfaSCWTNES5hpwJprFPPybxtI,AE81E065-8E94-448C-8B11-2A9621A202F0
64,6715,com.moodle.moodlemobile,realme,RMX3151,Android-fcm,12,c2EQVUJsU_w:APA91bG5lK1J8FlShA3g-6sdt1-ly4wXgCUQKjB90z3vPOz59-7H3yEH2ctuVI5BxYCmYvs8jqDkbZ9IM2DKFkAud55uw2XOYmt1Xwe_-8d2_L9gi9g-sl6F3HKAD3KV8VlMwTPDqpX0,3ba584cbc98d5440
65,5543,com.moodle.moodlemobile,Apple,"iPhone11,8",iOS-fcm,15.4,fB3b9qjDqEx7kfb1alVp1M:APA91bGcs1XJP2G84Hlo2FSiDwu7DqGS44QLsryfNLr4mWOTDzG7IE-wQo-llz8mM-OzBcdY8jsqE-QiauXOKtkPCuVywks6BGrWFJgOz_89XgzyMyOSOUhvm80CsFAct7dUazoH8aoX,F5A91ACE-3972-4B67-97B7-C91F2EFA4908
66,5658,com.moodle.moodlemobile,samsung,SM-A515F,Android-fcm,12,e_d8HquDyYM:APA91bEYNfwTaZ0Pjj6kOs0YOlQ7nrWJJMwyTaV0U1vFa9FEjMbhP1OGDEPwv-d3Ozt7hnTCqm9T7u0pZsMh-CrririF1Dy7oAwMvXWLw4_ggAFsqTQfqhDPLdA4-wgoQm6WpwtDZyuI,fca70a0edc1c27a7
67,6495,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,15.6.1,dQuSXuPXDEEblzFOxwbMzZ:APA91bHKjrk3F1ozf7XCq4h5_pnSZ1TOmoHzap-bsPTY_PbdORjWXV-nlQKAD0VFha1_B_m5sRhuo7jN5afnGvUBGqxMf-rMAMWajV4eeZQK-Dvu2px_tH6a6iVQ31C8hMIiXB4H6jeb,6AE1E85D-B87C-4945-8B9F-04A29C352E69
68,5832,com.moodle.moodlemobile,Apple,"iPhone14,5",iOS-fcm,15.6.1,dz__iZrBlkhljd9s1uh7i8:APA91bHE7Fw_bYtokEDw9pe1Z4cUUX9JW1jgva-j1es46pfZAzg-XhSBSLJK0M2CkWl36CF36Frn4CZ-_0pa9Sp4OKpQc_vtfaZ8URJqdxQtHOAeSlJeTboVU1Df6PquWEWXTz7d0qlV,A938F583-8E02-4509-B867-529E9AD4F191
69,5652,com.moodle.moodlemobile,Apple,"iPhone10,5",iOS-fcm,15.6,fdrWGYmuVECMrlRZhvffej:APA91bEEv2OG03YxpqCSdcN4zY8BFtC_i7qnK3km475xW3izXk_z7-XDfBhWRF2IvGhQIo7K3_ncxykXpArXh8f3NkGwSCqM3jQRzoC5ANXJzDPfdeNmTljNK94MKQggZgmIv5icvV47,2E6C18BB-BFA1-4633-95A3-926963CCDEE8
70,5565,com.moodle.moodlemobile,Apple,"iPhone13,2",iOS-fcm,15.4.1,c8Z9_rFG40UEkH_Cf75SU0:APA91bG2ZBsm28NMu3BURb2Xh7-ebxm7flskepBlcE5dIkIA_0tEFPMfnq_p-noxY4K2dXckyuoR4Z_zgWTno7D2AZLF-6URxYhZjA-yFsO9i5AzNUHsR06w_kG2vQ-oM2dQD4hmkJ5M,537FCF76-B0D9-4284-9106-C025E92F6681
71,5999,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,15.6,ceWjAshmrUBWv5aJ_2bIod:APA91bFVBxQDDGS3Cu1VWmb0EQMpmK47rzlx60NzK7bk8-HXylJHNXT-L1o1HyyzjgEvz06PQJyuQzi2uwVIQo6ydA57sADBcRX7PEdIGnPgYd_yL6Oxu0dXZveHM1beOl6KCsR_LoaR,1BC6CBB0-65F8-439B-93A3-7F5EC4E61530
72,7029,com.moodle.moodlemobile,Apple,"iPhone11,8",iOS-fcm,15.6.1,cMdhvDML6E6bjGAHPl8n6c:APA91bEnc-7K30ecmtX33wjcJUkRvUH8S7LJG4aDM64u-kORQluDO97q5I-z8XhM2qYNJMRv1KK0UKxYeIBOXxkciBVi6WDA8w07bbfORQV5QrRvJEtX8u2KsiUGgFQbXaBDFyqF-0B2,D5051007-453C-45F6-885C-517762D02527
75,6235,com.moodle.moodlemobile,Apple,"iPhone13,2",iOS-fcm,15.6.1,fWSj4w9FCE9PppfhWh8wn8:APA91bHVjXJ24oliYDnqh7axPeVmXZOMXTnuXQvljHX6eS88OBGsfM30aTvuthgtaWqXWtZ3lw-nRmOVCQ9ToVZYHYVV4oOSgwmHQmBznRj2lHNGNHSeet37fbZR4cPrx9Oi2NCfaeH5,FC32DFB9-9814-4928-956F-6D7A1878A05A
76,2725,com.moodle.moodlemobile,Apple,"iPhone10,6",iOS-fcm,15.5,e_2S4kbWpEDtj6c28XldRE:APA91bFJyZPwUbVNzVeOn-lr_UQ05tufr_72rgDSHLye8t2uI4MJDgcMNO920THsbVDMFYDrsJSMOYEiK5iGD7Icnw-_RT6Pks6uqH0wtK7nFvTttP9NxTY1rBCbAkbK19t7X_Gb9mD2,B66AEBBD-8C0E-453C-A2A1-29C70E0CAEBF
77,5890,com.moodle.moodlemobile,samsung,SM-A715F,Android-fcm,12,dwsUmMCAjWw:APA91bECRAsLK8MnUKPXjVyhYZxy-DDOI_VQFliPQx6jw0Yyx4Asqivl3vgrxdi3-w20cCOre8U9CiAFmuQN7XzlWzenDmjGM9QpxbOmumcGNChYBb-gAlsY-qvf4ncddSLydFRLgs2m,253e426ac1f5d136
78,5948,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,15.6,cHYgGVjbKkV3rPvaIfnBgD:APA91bFncK5DAYRXePdJgG2CmDdhDoqn2-GM1lrpUQ9wuJLujPbwmYyiVFvo0HQ81-sQYchV-4ybkrSG-Wrh58dkeN771BPHGXt74vwTaNvH50T_LswCS9ggsvxO83p-CDDQw4NDK0Sg,E566D4CE-0B5C-457C-A622-A3792C56803F
79,6110,com.moodle.moodlemobile,Apple,"iPhone9,3",iOS-fcm,15.5,fDsvCYcLmU3qqFEhAd5d6p:APA91bGRVZUJo4sQRfSJWjA41ULffP3BO1A6aIlS6ErXQne1dEifFJPB4urKzeWBcp3lf9pJE1rpaLhaa7kD4LFnvft0JvvWEj-sr2gR315Gu2cQgtEXVJ6Q8zEzL_0NAiWshZ_dZrhU,8FD2C257-214D-4E29-A0B1-AFD3BD9B10AF
80,6036,com.moodle.moodlemobile,Apple,"iPhone13,4",iOS-fcm,15.6.1,cY0Sh2Mo3EBjodwJ4L9ycB:APA91bH10gTUtdyzymCvNAlM_iXQDUSUbcCM-3gxY3NDHyhNH_72zbcRvct6zdnxJb5PNKhde8MKVcWlE4JONtDDIcLn5s988IRkbdXnBQWxsjtVGzq-PGD2SEljahVsuntINHwbkL9k,40704824-D360-400A-B18E-DF283D18AD87
81,7150,com.moodle.moodlemobile,vivo,vivo 1713,Android-fcm,7,dd-6FZ13rWc:APA91bFvyJcJmzAIcaJB7vgA9ohpp4yX5ND6LXYmKcryunCkOrDhCHOWlYViVNy2iypxcKhVSWKJSv6BLUrRl3AisdebNr_QqEpyckKSoD8ze5B5gzkgMZ-SbT4oL37b4xb-K7FRwJOH,6e3dfd58be25953b
82,6565,com.moodle.moodlemobile,Apple,"iPhone14,3",iOS-fcm,15.5,fLSXIDuXXkv5r8ec0uGjlJ:APA91bHTQBcapNoFyyRENSYYeajV-Jsgaq_Tg6tIhVeZcHj7rHscEcsbaSpE2PZBc3eIkRNejx8cxAPB9kIk1h8ZYadTZsyCCEJMCjOKftOzHeXq1bN_Z1Tz6lVI9XinjF7BK476-n0a,0B07BA9A-65AC-465B-86E5-6F3E264FD985
83,6104,com.moodle.moodlemobile,Xiaomi,Redmi Note 9S,Android-fcm,10,dgToZGN2wAU:APA91bG0wfRt5Pa1dTdu9QliRml8URPnrsIhYZGyFmqYMOfuPIJofaFFWaO3Nv8-aDEsjwLFjXQA7ay-56D1wlN4PmFol0P5Rq4MTgGOIYBPZH8Djv8kIC96F2gE2NBfdGwArxy2QHXU,74b5e4a055f4306a
84,1396,com.moodle.moodlemobile,Sony,G3412,Android-fcm,8.0.0,fLg2k0O_9CU:APA91bFETFjGuxKsJ1wx4vxmFg9O5P-bVmRadGB3X7jPuZQcmBjO_BJVCsopROIyRP8kaRemXF8RmzM3LcvhlRiib8x3lI7eL28yBnMOg8pjo-wor4_oUFThnYcnnagZoHLdEL_sCWJP,06749d9415718214
85,7038,com.moodle.moodlemobile,Apple,"iPhone9,3",iOS-fcm,15.6,eTTKXjGHQE5qnwxIY_u1gG:APA91bGpRh9KC8f8ZdDwQVAQCF41XJvBzpaHGffU6AUhLcCNM-QgmVKJp4x49PN41ieztYRsl_AHs4tNLJ6ESn5OEgSGi2cZlClbJQtYN3EaT-fYoGdJaK5PY6mn5_5N79jUxPNX5cDt,DA8B4377-AFCA-41E4-9881-66FD617B13B2
86,6952,com.moodle.moodlemobile,OPPO,CPH1989,Android-fcm,11,fqyXT7KGecM:APA91bF4VMpci1kuSZ5_dQKVA0AC3kVyosZli_-C5fW6ukG4_-FkZD1q4kJBlsOwIH-fnFqMEzAd5LLOBCLkPYpBEH4vnFbNH5iIcDYMwcsKoN6SOPf8ygs7kb3yld713mABQcUfbIJZ,1e53b4570944710e
87,8978,com.moodle.moodlemobile,Apple,"iPhone10,6",iOS-fcm,15.6,dkJLlVNVjbM:APA91bH8lEJ9POby0SZjxPkKEFijZb-LcO4qsr7ooGibajursYNycWHobtuTwvx3R9Z_bidVr4ms8CG1lhcPp6rsfYkuiGBw55ae3bqqTbwozWxhOynmVwFueKL3rtb7uGUf6wWo2GaL,16D9C2A9-4064-4732-BC34-9AFE67583F84
88,3737,com.moodle.moodlemobile,Apple,"iPad8,9",iOS-fcm,15.5,f_NhUiHXhUWVuvbQb90tc-:APA91bE7iLiIUm5ZV_M7NcWpHOio6X8heYIIxHK8FCxxYyl_TLMnCG8IzeLXvB1yh8JVyqoGr9rD-uopySMasjDlfM0ZsCuZLMSoMkg1ID7H3FIK1w01IHk4jYi5njrX6LBIEVUFV5V6,3C59C837-A711-4702-AC74-50B0C6C9BE5F
89,6376,com.moodle.moodlemobile,Apple,"iPad7,11",iOS-fcm,15.5,cZQAZIYUWEV7ijeJqi7NjI:APA91bHWFdMVCZODZZbqg-kme3cCIqltUlYUPermJ-YTT-tqYbZ2i0jmpSPsbSj_qXioVbsLBWcy2VALdgl3HDYNc-tsYU1wBKZKf5m0Vz7S833vEwuunPowyXiJ30cHGueMG5OLXT_W,264351EF-68BC-43E3-86F4-F8D7B656C56D
91,6597,com.moodle.moodlemobile,Apple,"iPhone13,4",iOS-fcm,15.6,da1ciYkkD0RMkoGH9mzfku:APA91bHqlAf6KGwyDQZz2A8vOM89_3vzmo6z45Wms34yOoYsZHxUSok3ZsOGIjV5o-67VJfy1YfcD4Ahl5FTdCe6jQS0pXx8R-t5cX-5jt6qewrTJ1j1nUAJFkC_IQbRprBCEHxjXQb9,F1997457-7AE1-40A5-8575-FC71045CB497
92,5000,com.moodle.moodlemobile,Apple,"iPhone13,4",iOS-fcm,15.6,eLADL5QthEc6lvU9cDPUYO:APA91bHuEKwonZumJCGM23y6YFVbbWPaSo00mP2rQ_rZCS29QTAXdj02hAhj5jG5gtivoyf9UFXfVXL8oahJ3bG1JmmvPE8DqxfYXgnnA1ziSs63zMJwap01aJ8Xwo1l8DrUKeRB6D57,F5901A90-7BDB-44CC-9948-B3E9C4F1E4D7
93,6553,com.moodle.moodlemobile,Apple,"iPad13,4",iOS-fcm,15.6.1,ev0_2wzEAk1ul61VfZf4Ph:APA91bGqrrvpFykTi4tqbuUbQzBAU6CM3Pn3SwzhiWPti4C1j3EY4Y1MH7SIclAaYrzOZL4BGixA_UojpQSc-2n1cvf6YCvL8gYvY4FQNnrUuTxinBJUkWXh61LcD8TjGJ5OAupA8nBv,53B50E79-4118-448F-882C-E078D24BEB6E
94,5748,com.moodle.moodlemobile,Apple,"iPad13,1",iOS-fcm,15.6.1,cmiyUiyb5EWkj1KxP5YccK:APA91bG-EKmVYgcQCmHpC_-2SkyL9ATPSYRjojwABCgp9ad83QV1iVMK_KvLK4f_w3fx5rSEFzvJ1pxelFLn8et8dKtdgoCdcBfJfuE7RYSHn9saaZx1H__mKFHxwRdK4KRLZquwNqfd,9BA1BAC4-1A7F-4036-B7E4-0C186C3C4CBA
95,6275,com.moodle.moodlemobile,Apple,"iPad7,5",iOS-fcm,15.6.1,cGXX7zy6zEH7ovmq1lh4yv:APA91bHmTQewblDQVfrPoAZTlZyzyGYrt8NBgAMKn8PvHhJyZNHAhRzT1RtxyNRSW0TbKU3XoU2LcyZQbVQf1gnyKrCp9JFUPm3B9i99G6d6XMZ49d2kVFdIQmqdANSW-pC7QrJbwhdf,FEEA54C5-D886-4C89-A20E-70ECE667E095
96,6275,com.moodle.moodlemobile,Apple,"iPhone10,5",iOS-fcm,15.4.1,cFjcVOREt0yTmpepE4vpa1:APA91bHwAYBn5iEHf27LIQO2jkBAOOER_j6Q4N0I3HRIRxk-Z-LtqGoK10tPz9yCi6G6Vax-d5uTigDxQWuP_CQtwYi0PiIpcRr42YZSUdpJ1WhvwSln4eLXDTzpb_gwD8vYxLjcodrI,9017AF66-DD0F-4B04-A370-F85D2AEC9145
97,7870,com.moodle.moodlemobile,Apple,"iPad11,1",iOS-fcm,15.4,eoVdvLnP8U5emI9EQSk9se:APA91bHou2WCQohjtnEWNWBlV0FJt2N_E8pjkhXNYqOlhP2wpyWHPf4V5ZFKz44a7XXbVZgCAcNTUz3KfPUOnCnYt5CGEU5Sg5OcA0zajyFelixdWyN19PoMNXK1iLcwryCkNnLO9NGO,883EA57A-B2B2-4BB4-8A1E-AD6E0BEC3126
98,2544,com.moodle.moodlemobile,Apple,"iPad13,4",iOS-fcm,15.6,fy9VAq04K0zztm4ZjRrHt7:APA91bFSe4SUzC6mh2_-9s_ixgKY3AziJXL7tE_4YdwzRBNelnUsdldzU0TNkto6HMaCd0Az6RmeoID_16WhyPoGReN1C71FqeotuaTc5peqlzEK1fg6qyrvgo5o1NqQNQHLGDpfRYHs,257CB9C3-E138-49B6-A46A-A46A3BD4E249
99,5907,com.moodle.moodlemobile,Apple,"iPhone13,2",iOS-fcm,15.6.1,fMtQNENDsU8Io8362-gPRm:APA91bHS1jrknX9YHC_F3mddF9kqKNLpfNnMc7V3ZC7AgnfRSd7HjN5u90D8HcbONSFa6g7v7mlhmB18cf5878D4WDmsQTj5lN8ZiNmBtZtmo1UlMRaMQlImN8k6ro-d9XKhJjYQjFjC,4FC4E556-20E6-4362-96F8-03610EB7C16A
100,2584,com.moodle.moodlemobile,samsung,SM-A715F,Android-fcm,12,dpZ3WLbeRoY:APA91bHxJFzaHl7kHaCZ5ONj0M2Zs1_bfmPClyI5LfNjGEYZVf_V3hdyh_m9MZokhNnOPNRA-gsqeOCom7FruM-u6a1bO_UMwGREqr3MCejBtcrFmCngq0SWio5x022Poq5SzRBSSWS8,06cfb3ef01c795d4
101,6230,com.moodle.moodlemobile,realme,RMX2103,Android-fcm,11,cdtx5cnBuOU:APA91bF6-m3__58u7yR0zYwB2nrb1YX0amU995SG-ySOvc68CrMWRX1uFJZz0GpQzEcl5V34EuNQfvE2hXfUGl_GO1BeaUBXfvvfpOH26oFt0ZPYwU2aTKYWi7r5WeKzIHs1CuQozV_3,d9f06b15995ffbad
102,6134,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,15.6.1,e9VvcMa_rEW3h0qJb4XYe4:APA91bFjvqDWD0LwlmGwCVpDulq9SJ2LAAZTNc-jY_TwtUgjat-sn0Q8ZGPE4jtapP7jk1CxBp7SBfv2W7LzXhSoaQccufEx0HKjtNxMXYwMkqmMWSkcL4ktYax0DVoREzz25cTch9_s,29508F80-3243-42DF-A3BA-B62CA6B33F4F
103,6568,com.moodle.moodlemobile,Apple,"iPhone14,4",iOS-fcm,15.6,fyZ8RUwyHUEFmJKcEEGl-J:APA91bF6dBijMdgW1O6fdAqNgVaJS-UZkOnMXD1KoeJDpJ_OzAIlyeLSSq5HUrCcAj64O2Yb7KGyydYx-WL7MrdI9b0Do_I2CRuPuei1MwULsKYjfbUXxW6MHk_DXMIX9JOEDbC-decT,9D02F72E-C3AE-4564-B49A-A552A98C9485
104,6503,com.moodle.moodlemobile,OPPO,CPH1823,Android-fcm,10,fFocd4SCmSE:APA91bESdgM5PNn4IjAnq8ueBMbpwURQeXJPa6DP6x4jSKzy5Rm-bREicT6eUiEVvQQkcVouYo4RJhAD9pIW3AtZ7shDayEMcBSM2es4YhT2kCiTj7HdJ4-f_PeX7JtHy133b4IMrwy6,02b3002f2121693e
105,6486,com.moodle.moodlemobile,Apple,"iPad13,4",iOS-fcm,15.6,caGwxzWc-kifougontzYI6:APA91bH7q05V6QV-qYGzlkrMZg9iklARV4ij4CdlO6GHQ0_yYxD6vcgjwXQWtCkAP9Gn6g4WyTdcpRh5CnyTxPxkgKo-AAhMyRzjRCS6zOgbeXJbw2KWNnE9K5WnsC55uA4b3FjZ5j6D,DE83B874-1334-488B-8DC2-AADD2FBEE585
106,6446,com.moodle.moodlemobile,Apple,"iPhone10,5",iOS-fcm,15.5,dXeC595YI0IZo6T6lo79R7:APA91bHnweHQEMbaLmW7KymD9mEzJ5-V5AmXk4FVAIszPF0aa5loCsQG-8GLz8AEDF6KrHEB8WPoeAJu-smWh1ulJTaYIqWMD7XExrQLJ9hmp3DzaQvsHmBrfJ5a-yzumNngWH9BhdVO,A656387B-B51D-4B5C-B8EC-1C889CC9A349
107,5602,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,15.6,f8OC5SCk_02MnA88PE6I6W:APA91bG9vnyjBDQz_kLna0QG4_IEYjIt7-7Uvoak1BlHafYQQ2hWr8SG1mPsIxkFyhtQy0ZJ4QCcVq3BPbiMS9BVcEK3f8kVjf-gc373-0PQD9moQ-79p_n4hNrpDsMbDpoqUR3K-6Uv,FA8D03D2-4B51-4AEF-A536-D1DE65FB3382
108,6704,com.moodle.moodlemobile,Apple,"iPhone13,4",iOS-fcm,15.5,ekjSrx5XEEywsxKJ7jK9c0:APA91bHCK0yPu2do4yibSRDnP6gMuueoWfV-MWKyHOdQG1Aj697UyoU80vUfJKmKFyEO7n62wH7bNJFCT8L4L146nerEDzqaTh3sz4tt7vI06POZj-Cw0ka_j3JTwQ24x5nVApHeWqhM,47CE1015-2BCB-48D8-9C42-14C0F22CE17D
109,6516,com.moodle.moodlemobile,samsung,SM-A205GN,Android-fcm,11,f8dIl887iXs:APA91bEdh7N6f7FDOyGh49ivzaNb0_KvOKdBd1skSTdwzaZ20HTmsU-LXZbKorrD7x57wCVx_AVk3AMmZ1jRHBvQ4oM4HNxIq6caeqzwkwCkE_jGvUiV1oxaDQn_CpDj-9be_4iUKPQC,9064d095193b2df1
110,8908,com.moodle.moodlemobile,Xiaomi,22041216G,Android-fcm,12,cjOZ8KBs62M:APA91bF_YkY_ZTqEz0NmEWUbUR1jBXNu06BBN46gBOwSx9rI8BbflY3pULd8tbs4hXCXQfcWhLamEy5QeZGKQc97DUtWIPrxqrfnwU2j1JaT_SEPdgA51fPyHtxReZBG_KWhXGbRkH-6,284c3f390deb4220
111,7778,com.moodle.moodlemobile,Apple,"iPhone11,8",iOS-fcm,15.6.1,eSPZR1RvzUTvn7Dag2lrYt:APA91bFemdPyRADZ1L_V1XqqElDXGT72gb9kVBibOEFQljtB7UzJOBUtpHe6KN0fZwzZKMMei18hI5pJ6Gu0b53TRWnELbRtRKPn_T1EJf-C2XkhOQfopCvhg7kyao3xXqKOrvC6Efsg,2DC4B199-67BA-4CBE-AFCD-ACEF8CEB6FA3
113,1732,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,15.6.1,eDkKfTsnpE0pk6wpdk5z5b:APA91bEqGV1UxeTVEXv3TGceS7G2crBwxy2hcVUvy-DdbD65s1yhLr4FR4CbDQ3FC75-hkbVJVl3l6uAjAxs5HGMaD2woBXrqULJV3RFkhLbBWsgyBRt6y94RwrI2lGtLk827wzN9IWt,4958F7F9-8F86-4B66-87B7-4E0055DCA451
114,7937,com.moodle.moodlemobile,Apple,"iPhone12,5",iOS-fcm,15.6.1,db9e1Sq-1U6IiVhG_S7rhE:APA91bHyyMFARf59qP7Wb2Cfw1hDt1Y9405I2eSbRnPk9pQFSs4C7wfKSeFsthdeBJrCSCPl6inIYA_GLD1W2T8W0J7_ttD4iYS3aJ5LwI_iMacmyKQTXev3ZGl9A87RAEeBOywzibYB,10B9918E-E771-4F7A-A779-F342F6C3CC64
115,8408,com.moodle.moodlemobile,Xiaomi,M2007J20CG,Android-fcm,11,e0pdzXL7xvU:APA91bGdjuRs80cym-PEaKxgcUEvhM8iIP_ZAfRCQM7ZA4VnsRzZ2ZCy97I36_54vHjEhiEJ_nSdTOZ-sk7XDA8_kz-LFsDUEqswKWPBk4mRF1TMRJEPXruGa_WZTvrQVkU-zvKjoT7G,c8278cd00a526a97
116,7742,com.moodle.moodlemobile,Apple,"iPhone13,2",iOS-fcm,15.6.1,ddnYXja-o0JWmVm6f8D0gc:APA91bGK4EjRx4LbhFAAi8HCV3ekGqmERdBhpffBvNpnCGWqCzix_UJR0n7Vy8vm7hhrN-8EdZ4aqtm9EaKfoUKHJmb9RKOyhOBOkBw-rMADS5bNpjIVKQz75u0tRexgvTEY66dZCQAd,231875AE-F7BB-4599-B762-A42A236021DB
117,8170,com.moodle.moodlemobile,Apple,"iPhone10,2",iOS-fcm,15.5,c4OPJteRxU6FsHVFDOWBTh:APA91bFU8-PjqHn3IQOLjSr8ES0CVV1ni3iMFAoVNoLYSmvwe26KASqVRNDx6Ol2AW-83n6N96mgTlK-dBrVe9nf1iGoLRYqAoknx6oMZ2FL6RyC6pz5d6Wky453nFNdHLy6_NsNgqgg,0BFDE716-37EA-437B-9889-A563B76049A4
118,7890,com.moodle.moodlemobile,realme,RMX3363,Android-fcm,12,fp9OBsl5kE0:APA91bELCsOpRLbXV9gH0puxRw9jnBmsNnNLDLlEQhBQVvyE3HoBU_vrOhpBbmYVj8Z6ZTvQAIrsd1ZRwkHNm0OdvwTfRDlADls1nTS2HMhz7RMeqSlPlIRzOwRSP9IhQdUY6-P2yZS0,036516e0402cabd5
119,8011,com.moodle.moodlemobile,Apple,"iPhone13,3",iOS-fcm,15.6.1,fz4bQylSokPWkFLfw5SpSD:APA91bFkWCLGci5O2nXkFtaHxvavLNSEcY1ZcJtj1aGde8abxA2xXgA4AKdQkx5Z6x0oZEABXaiESDSg2OyPSj72s4AIRC1eZPRkuX0bJdy2JgBQ6t5wF7NC0N2to-O9kPJPAa2uKhq_,54687065-1F51-4539-A400-0276E27CFCD1
120,8011,com.moodle.moodlemobile,Apple,"iPhone11,6",iOS-fcm,15.6.1,cl8LQrfFwkf-tvoxDaWfuB:APA91bE2gvUw_Ch_FQohJ7WhFZqgUuy8w0tR3AyCQihoBu6oIgPxAg9PJq7D-_MwqjEtQthJcO1N1-ABMS9z6VaHvwijFifNa42_aU5TfwWIp3yA4FpN1cHXyfksqzTXb6ESGVTmzkpB,1FB0525D-A2DF-4B98-9C82-5020907A9356
121,8011,com.moodle.moodlemobile,Apple,"iPhone11,6",iOS-fcm,15.6.1,e5PBC0-PsUDym0eUqyKTVX:APA91bEFKV5k2ULv3V4wAQ76Q5112SI-XX_PCXH_JGadL2ozM02jTaEsaNuvf294yOAjOv3RTIUdvHGKLiESsBL9ihd7AXwfk5RRl7toz-3kQgr3S-mdOSGaevveGC-lfHfNGZI_Thuo,6C4A851E-F6A7-4CEE-935B-AFB7F51BBD90
122,2675,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,14.7.1,dYY37BZ4NUmGuquJUcEb-I:APA91bFVKeZ9yDXxmq1HAwVGTULgorvCaWVQBnAREVGQknygp-OP4cZBLaQO-bM49leXLaTCzsZ2-VOLCBVCUf01nqG-T9ACMZaBpZpG9ZHCnta7lqZrSf1aBGBs2Q-CLnodV9FdnICl,9E303707-FBAF-487D-AD8C-4453111F9AFC
